ID;Name;Latitude / Longitude;Adresse;Storetype;;;
6942784692;Hofladen 9LAJ-HJAK;6.741209/51.208432;Hammer Dorfstraﬂe 116b;farm;;;
3952116457;Bastian¬¥s;6.773056/51.223867;Carlsplatz 24;bakery;;;
1510110093;None;6.793443/51.236225;None None;kiosk;;;
3478784042;Stilwerk;6.780822/51.221224;Gr¸nstraﬂe 15;mall;;;
3952124600;Blumen Br¸ning;6.773995/51.223374;Carlsplatz C10;florist;;;
6945064385;Heinemann;6.781001/51.224736;None None;confectionery;;;
1510110172;None;6.789789/51.236710;None None;optician;;;
6948799274;None;6.773366/51.204760;None None;optician;;;
1510110180;None;6.789768/51.236779;None None;florist;;;
3480728792;Fielmann;6.779580/51.237531;Nordstraﬂe 45;optician;;;
6960541608;dm;6.818447/51.187433;Kˆlner Landstraﬂe 195;chemist;;;
1510110213;None;6.789763/51.236846;None None;kiosk;;;
3480729993;Metzgerei Brosi;6.779546/51.237458;Nordstraﬂe 43;butcher;;;
3952193892;Butlers;6.774392/51.223662;Carlsplatz 17;interior_decoration;;;
3995163488;None;6.776029/51.208491;None None;vacant;;;
1510110219;None;6.789942/51.236855;None None;tailor;;;
6968523326;Hˆrger‰te Aumann;6.757188/51.231384;None None;hearing_aids;;;
6972619182;Marc O'Polo;6.777770/51.225403;Kˆnigsallee 11;clothes;;;
4005186654;Der Weinladen;6.809407/51.227169;Birkenstraﬂe 110;alcohol;;;
3481895403;Topfoto;6.798792/51.237355;Rethelstraﬂe 123;photo;;;
1510110250;None;6.791665/51.236917;None None;hairdresser;;;
1511672030;Jacques Weindepot;6.739309/51.286971;Alte Landstraﬂe 1;alcohol;;;
6972636515;PIO O'KAN;6.778305/51.223992;Kˆnigsallee 27;clothes;;;
3481920465;Ludwig;6.799366/51.237772;Rethelstraﬂe 133;butcher;;;
4014778601;Penny;6.852424/51.203040;Am Kleinforst 1;supermarket;;;
1520359280;B¸dchen;6.808145/51.179497;None None;convenience;;;
4017820980;None;6.802121/51.253177;None None;disused;;;
1520362907;None;6.808311/51.179516;None None;hairdresser;;;
6972644259;Maje;6.779488/51.221168;Kˆnigsallee 74;clothes;;;
3482133324;Phone House;6.800175/51.238286;Rethelstraﬂe 149;mobile_phone;;;
4039678979;Wohnsalon;6.865083/51.163248;Sophienstraﬂe 1;yes;;;
1520363624;Copy Shop;6.808210/51.179497;None None;copyshop;;;
6972644724;Kaviar Gauche Bridal Concept Store;6.778214/51.224023;Kˆnigsallee 27;clothes;;;
3482133325;Fielmann;6.800069/51.238251;Rethelstraﬂe 147;optician;;;
4057077210;HiFi Referenz;6.785491/51.222876;Steinstraﬂe 31;hifi;;;
1544015045;Penny;6.865198/51.181604;None None;supermarket;;;
1544063096;Bestattungsinstitut Rainer Pruss;6.873460/51.178042;Hasselsstraﬂe 111;funeral_directors;;;
3482133326;Parf¸merie Platen;6.799960/51.238197;Rethelstraﬂe 145;perfumery;;;
4080775936;EDEKA Getr‰nkemarkt;6.787321/51.331565;None None;beverages;;;
6972669187;COS;6.779495/51.220779;Kˆnigsallee 80;clothes;;;
3482133327;Tip Top Reinigung;6.799797/51.238086;Rethelstraﬂe 141;dry_cleaning;;;
4080776820;Sukrans ƒnderungsschneiderei;6.787820/51.331527;None None;tailor;;;
1544063130;Netto;6.871326/51.175536;Hasselsstraﬂe 60;supermarket;;;
3482133328;Golden Art;6.799749/51.238050;Rethelstraﬂe 141;jewelry;;;
6972718582;Giorgio Armani;6.779490/51.221262;Kˆnigsallee 72;clothes;;;
1544063141;M. Schneider;6.874833/51.178672;Hasselsstraﬂe 138;hairdresser;;;
4105504792;Die Reinigung;6.775497/51.212302;Kirchfeldstraﬂe 57;dry_cleaning;;;
1544063145;Metzgerei Becker;6.873716/51.178264;Tˆnisstraﬂe 1;butcher;;;
3482133329;Fotoservice am Zoo;6.800307/51.238298;None None;photo;;;
6972743767;Ermenegildo Zegna;6.779526/51.221604;Kˆnigsallee 68;clothes;;;
4105541190;HOLY CRAFT Beer Store;6.776628/51.214282;None None;beverages;;;
4105568489;ReproundDruck;6.775850/51.214101;F¸rstenwall 146;copyshop;;;
3484258397;Steinway-Haus;6.786870/51.224544;None None;musical_instrument;;;
6972757147;Massimo Dutti;6.779508/51.221418;Kˆnigsallee 70;clothes;;;
1544063146;Oebel;6.871247/51.175516;Hasselsstraﬂe 60;bakery;;;
3484258894;Dorma Vita;6.786328/51.225206;None None;bed;;;
4108450546;Schicke M¸tze;6.779736/51.216433;Talstraﬂe 22-24;bicycle;;;
1544063172;None;6.871184/51.175779;Hasselsstraﬂe 62;laundry;;;
4114071024;Mayersche;6.776707/51.217527;Friedrichstraﬂe 19;books;;;
3484263593;Spobag;6.786441/51.225545;Liesegangstraﬂe 17a;bag;;;
6972787554;Aigner;6.779874/51.222093;Kˆnigsallee 60;clothes;;;
1544063199;None;6.873368/51.177620;Hasselsstraﬂe 116;vacant;;;
4133699942;Die Kurbelkammer;6.792707/51.233457;D¸sselthaler Straﬂe 41;bicycle;;;
6972798303;Wellendorff;6.779663/51.222094;Kˆnigsallee 60;jewelry;;;
3484362762;Pleines;6.799651/51.237997;None None;optician;;;
3484392588;Kaulmann Schuhe;6.800635/51.238322;Rethelstraﬂe 155;shoes;;;
1544063205;W‰scherei;6.873622/51.178177;Tˆnisstraﬂe 1;dry_cleaning;;;
1544063206;None;6.873737/51.178504;Tˆnisstraﬂe 4;kiosk;;;
4137734093;Kinky Cutters;6.781961/51.242809;Roﬂstraﬂe 7;hairdresser;;;
6972829993;Lacoste;6.780909/51.221685;Kˆnigsallee 60;clothes;;;
4144824289;Pingel Optik Lohausen;6.744392/51.273628;Niederrheinstraﬂe 70;optician;;;
307042211;Ute's B¸dchen;6.837006/51.211998;None None;kiosk;;;
4798474179;Das Rennsportstudio Sieberts;6.861134/51.235292;Kˆlner Tor 32;bookmaker;;;
4742840666;Metzgerei LUDWIG;6.721124/51.232537;Nikolaus-Knopp-Platz 30;butcher;;;
5483602918;Autotechnik Wefers GmbH;6.848511/51.167060;Prof.-Oehler-Straﬂe 2;car_repair;;;
6972844079;Thomas Sabo;6.780585/51.222301;Kˆnigsallee 60;jewelry;;;
1216645580;CitySatShop;6.865508/51.163416;Benrodestraﬂe 43;electronics;;;
5483602919;Autohaus S¸per;6.847316/51.166373;Bonner Straﬂe 181;car;;;
309938101;Rewe;6.787447/51.218293;Scheurenstraﬂe 9;supermarket;;;
663861863;Roller;6.808931/51.219658;Erkrather Straﬂe 173;furniture;;;
4798501488;Rewe;6.894629/51.204445;Breidenplatz 1;supermarket;;;
1219430233;Nah & Frisch;6.859626/51.192490;Peter-Richarz-Straﬂe 20;supermarket;;;
4742840667;Stehcaf√© Tiggelkamp;6.721211/51.232519;Nikolaus-Knopp-Platz 30;bakery;;;
4798513722;None;6.886604/51.204637;None None;kiosk;;;
664018676;Trinkhalle bei Chris;6.849151/51.230759;Dreherstraﬂe 165;kiosk;;;
5483612628;Dehner Gartenfachmarkt;6.853312/51.169416;Paul-Thomas-Straﬂe 34;florist;;;
309938104;Oebel;6.781071/51.222012;Kˆnigsallee 60d;bakery;;;
1224127428;Ejder Automobile;6.826975/51.180439;None None;car;;;
6972859219;Lloyd;6.781018/51.222417;Kˆnigsallee 60;shoes;;;
4742879710;None;6.697733/51.228510;Eupener Straﬂe 12;kiosk;;;
4798520003;GEKA Getr‰nke-Markt;6.863181/51.213754;Vennhauser Allee 248a;beverages;;;
666152924;Killepitsch;6.772489/51.225030;Flinger Straﬂe 1;alcohol;;;
6972872314;Hestermann & Sohn;6.780867/51.222239;Kˆnigsallee 60;jewelry;;;
1227806364;Schmuckladen;6.769183/51.210746;None None;department_store;;;
5483626529;Elekroinstallation Alpha;6.854660/51.170417;None None;electronics;;;
309941415;Rewe;6.819793/51.228577;Bruchstraﬂe 89;supermarket;;;
1233307598;Pamukkale Trinkhalle;6.790379/51.233851;None None;kiosk;;;
4798522275;ALDI Vennhausen;6.861775/51.213943;Vennhauser Allee 248;supermarket;;;
666152927;Kˆ-Galerie;6.779545/51.222196;Kˆnigsallee 60;mall;;;
5483626536;Trinkgut;6.855962/51.169902;N¸rnberger Straﬂe 22;beverages;;;
310160425;Brennerei Schmittmann;6.751252/51.240591;None None;yes;;;
4745023321;Kamps;6.859337/51.237355;Benderstraﬂe 3;bakery;;;
4798527758;El Sharip;6.849419/51.218865;Gubener Straﬂe 59;beverages;;;
5483634031;None;6.858446/51.171430;Kappeler Straﬂe 135;vacant;;;
1237099923;Hair Club Nr. 1;6.874123/51.164227;Hauptstraﬂe 31;hairdresser;;;
6972941949;Steiff;6.781091/51.222532;Kˆnigsallee 60;toys;;;
310600259;None;6.785484/51.217219;None None;kiosk;;;
667195036;Stehcafe Flingern;6.805594/51.225784;None None;kiosk;;;
4745023322;Mayersche Buchhandlung;6.859131/51.237356;Benderstraﬂe 5;books;;;
4798550398;Kfz-Meisterbetrieb Pirnack;6.840802/51.214982;Kˆnigsberger Straﬂe 226;car_repair;;;
6972953798;Kreis Jewellery;6.781175/51.222672;Kˆnigsallee 60;jewelry;;;
667195038;Giffels Tanzsportbedarf;6.804612/51.227884;None None;shoes;;;
1238172233;Kamps;6.789806/51.234076;None None;bakery;;;
4745201264;Strandcafe;6.885105/51.193831;Am Kleinforst 310;kiosk;;;
5483635138;Aldi S¸d;6.860195/51.170761;N¸rnberger Straﬂe 37;supermarket;;;
310600263;Isfahan;6.783109/51.218123;Adersstraﬂe 48;kiosk;;;
1242458272;None;6.789698/51.237412;None None;kiosk;;;
4798557291;A.T.U;6.823976/51.222917;Ronsdorfer Straﬂe 22;car_repair;;;
667759976;Foto van der Porten;6.837524/51.201597;None None;photo;;;
5483639669;Aldi S¸d;6.881104/51.163697;Paulsm¸hlenstraﬂe 20;supermarket;;;
4798576179;Teppich Frick;6.822212/51.218576;Kˆnigsberger Straﬂe 10;carpet;;;
310600283;terrific.de;6.783294/51.218446;Graf-Adolf-Straﬂe 41;outdoor;;;
5485061943;None;6.899901/51.150253;G¸strower Straﬂe 2a;kiosk;;;
6972986026;Corf;6.780724/51.222417;Kˆnigsallee 60;bag;;;
667759978;Frerichs Uhren+Schmuck;6.837674/51.201479;None None;jewelry;;;
4745222457;Aral;6.904868/51.201696;Gerresheimer Landstraﬂe 67;convenience;;;
1248548261;Pass;6.867144/51.149083;None None;bakery;;;
4798576180;fressnapf;6.822604/51.218453;Kˆnigsberger Straﬂe 10;pet;;;
6972993745;Hut Couture M/V;6.781236/51.222792;Kˆnigsallee 60;clothes;;;
310601229;Pickers GO;6.776737/51.218561;Friedrichstraﬂe 1;kiosk;;;
1248548264;Rosenbaum;6.867754/51.149401;None None;laundry;;;
4745424622;Christine Galinnis Kosmetikinstitut;6.765689/51.214060;None None;cosmetics;;;
667759981;'Der' Salon;6.839021/51.201078;None None;hairdresser;;;
5485063019;Autohaus Yvel;6.892710/51.147762;Schuchardstraﬂe 4;car;;;
1248548266;None;6.867165/51.149153;None None;kiosk;;;
4745431979;Esas;6.765285/51.214198;None None;clothes;;;
4798576181;Autohaus Ulmen;6.823577/51.218084;Kˆnigsberger Straﬂe 26;car;;;
6972997167;Mytho Accessoires;6.780698/51.222315;Kˆnigsallee 60;clothes;;;
313237428;Veli-Baba;6.831823/51.206695;None None;greengrocer;;;
667759983;KiK;6.839979/51.200771;None None;clothes;;;
5485069680;Troc;6.891024/51.146764;Wilhelm-Kreis-Straﬂe 2;furniture;;;
667759984;Deichmann;6.840267/51.200638;Gumbertstraﬂe 154;shoes;;;
1248763955;Schuster;6.738956/51.300935;None None;bakery;;;
313237429;Kamps;6.830585/51.207692;Reisholzer Straﬂe 37;bakery;;;
4745440038;(smow);6.765971/51.213747;None None;furniture;;;
4798578693;FCA Motor Village Germany GmbH;6.823945/51.212725;Erkrather Straﬂe 365;car;;;
5485077286;Frisˆr Alanya;6.896518/51.143141;Emil-Barth-Straﬂe 5;hairdresser;;;
4745455321;Medizinische Fuﬂpflege R. Basten;6.768874/51.212847;None None;cosmetics;;;
5485078568;Netto Marken-Discount;6.896767/51.143466;Koblenzer Straﬂe 247;supermarket;;;
6973009047;Tumi;6.780171/51.222263;Kˆnigsallee 60;bag;;;
668846688;DB Reiseb¸ro;6.793842/51.219558;None None;travel_agency;;;
1248839633;Wolf;6.755310/51.312967;Einbrunger Straﬂe 71;bakery;;;
4745455693;Rudi's Laden;6.768968/51.212821;None None;electronics;;;
4798589607;Ernst J¸ntgen Karosserie-Fachbetrieb;6.823293/51.211146;Lierenfelder Straﬂe 45;car;;;
313237430;Damla;6.831979/51.207104;Reisholzer Straﬂe 42;bakery;;;
4745481952;None;6.777454/51.212302;None None;model;;;
5485081951;Trinkhalle;6.902459/51.144795;Carl-Friedrich-Goerdeler-Straﬂe 24a;kiosk;;;
668846696;Grauert Presse + Buch;6.792646/51.219969;None None;newsagent;;;
6973022909;Optik Elsweiler & Temme;6.780344/51.222255;Kˆnigsallee 60;optician;;;
668846697;Bahn Blumen;6.793131/51.219901;None None;florist;;;
1248839635;Friseur Wittlaer;6.740997/51.321699;Bockumer Straﬂe 37-39;hairdresser;;;
4758200583;Van Laack;6.768727/51.246403;None None;clothes;;;
314402550;Getr‰nke Arena;6.839076/51.203966;J‰gerstraﬂe 46;beverages;;;
4798616879;ALDI Lierenfeld;6.828476/51.206649;K¸ndgensweg 2;supermarket;;;
5485098493;Bestattungshaus Frankenheim;6.904066/51.141488;Carl-Severing-Straﬂe 1;funeral_directors;;;
668846698;Gˆrtz 17;6.793417/51.219859;None None;shoes;;;
6973031616;Gant;6.780495/51.222271;Kˆnigsallee 60;clothes;;;
315395577;Games Workshop;6.790234/51.228311;Am Wehrhahn 32;toys;;;
1248839637;None;6.741445/51.322711;None None;greengrocer;;;
4758522729;KD Kˆln D¸sseldorfer Fahrkartenverkauf;6.770354/51.226751;None None;ticket;;;
1248839639;B‰ckerei Wolff;6.740992/51.321840;Bockumer Straﬂe 39a;bakery;;;
4798634072;Netto;6.819850/51.203705;Wormser Weg 3a;supermarket;;;
5485098494;Getr‰nke Haase;6.904156/51.141612;Matthias-Erzberger-Straﬂe 17;beverages;;;
5485106827;Die Handel Bar;6.895655/51.142341;Wolfgang-Dˆring-Straﬂe 3;yes;;;
4758522751;Ayurveda Massagen;6.767832/51.213203;D¸sselstraﬂe 54;massage;;;
4798635538;Blumen Hannappel;6.833088/51.194309;Werstener Feld 213a;florist;;;
316020455;Dein Stadtb‰cker Westerhorstmann;6.830814/51.207945;Reisholzer Straﬂe 26;bakery;;;
668846699;Six;6.793470/51.219835;None None;jewelry;;;
6973049680;Jacadi;6.780031/51.222100;Kˆnigsallee 58;clothes;;;
1248839640;None;6.742928/51.318115;None None;alcohol;;;
668846700;DB Reisezentrum;6.793696/51.219731;None None;travel_agency;;;
4758529296;Das Ohr von D'Dorf;6.770841/51.230906;None None;art;;;
5485114182;Kiosk;6.897454/51.138157;Emil-Barth-Straﬂe 118a;kiosk;;;
6973096416;van Laack;6.779918/51.222233;Kˆnigsallee 60;clothes;;;
317074197;None;6.834751/51.210823;None None;kiosk;;;
668895495;McSalon Supplies;6.849544/51.230956;Dreherstraﬂe 159-161;chemist;;;
1254379996;None;6.790031/51.231263;Pempelforter Straﬂe 8;kiosk;;;
4798643219;KfZ Werkstatt H. J. Stemmer;6.843637/51.199025;Gumbertstraﬂe 188;car_repair;;;
4758536542;Weisse Flotte Ticketsverkauf;6.769769/51.225241;None None;ticket;;;
317074199;None;6.836697/51.208941;None None;kiosk;;;
1254380045;Wehrhahn-Shop;6.791978/51.228785;None None;kiosk;;;
4798662850;Leuchtenberg's Blumen- und Pflanzenmarkt;6.846802/51.208349;None None;garden_centre;;;
5485127037;Reinigung Monika Offermann;6.899551/51.138312;Ricarda-Huch-Straﬂe 31;dry_cleaning;;;
669556807;a la Casa del Fiore;6.860003/51.237159;Neunzigstraﬂe 3;florist;;;
4798674012;Auto-Bayertz;6.818668/51.214291;Lierenfelder Straﬂe 57;car;;;
6973131453;Sovrano Scarpa;6.780165/51.222459;Kˆnigsallee 56;shoes;;;
4760428883;Artobes Kunsthandel;6.776649/51.215271;None None;art;;;
317472628;Karstadt Sports;6.788266/51.226751;Tonhallenstraﬂe 10;sports;;;
5485127040;None;6.899316/51.138322;Ricarda-Huch-Straﬂe 17;solarium;;;
6973133298;Siemens Juwelen;6.780259/51.222505;Kˆnigsallee 56;jewelry;;;
669556808;Gerresheimer Reiseb¸ro;6.860013/51.237275;Neunzigstraﬂe 3;travel_agency;;;
1255304912;Kamps;6.777680/51.235069;None None;bakery;;;
669738715;Heinersdorff Konzerte;6.777307/51.226653;Heinrich-Heine-Allee 24;ticket;;;
4760448174;Panteha Reinigung;6.776650/51.215312;None None;dry_cleaning;;;
4798690023;Edeka Center Celik Wersten;6.816200/51.196080;Harffstraﬂe 53;supermarket;;;
1255395279;None;6.792769/51.228627;Am Wehrhahn 55;kiosk;;;
5485129551;ALDI;6.908251/51.132311;Carlo-Schmid-Straﬂe 2;supermarket;;;
4760452596;Euro Shop;6.776619/51.214808;None None;doityourself;;;
317651205;kio;6.840775/51.207055;None None;kiosk;;;
4760454423;Fleischerei Pick + Goertz;6.776673/51.216389;Friedrichstraﬂe 49;butcher;;;
4811736586;Car Service;6.798925/51.208940;None None;car_repair;;;
5485135282;Exacta;6.912372/51.130100;Goslarer Straﬂe 6;glaziery;;;
6973134056;Chanel;6.779725/51.222454;Kˆnigsallee 56;cosmetics;;;
319218635;Terbuyken;6.848097/51.230114;Dreherstraﬂe 171;bakery;;;
4812237569;Bestattungen Scheuvens;6.875420/51.161293;Paulistraﬂe 20;funeral_directors;;;
5485159431;None;6.899613/51.138060;Ricarda-Huch-Straﬂe 33;vacant;;;
670666755;Juppen;6.783765/51.226516;Schadowstraﬂe 49;shoes;;;
6973229964;Burberry;6.779553/51.223230;Kˆnigsallee 50;clothes;;;
1255395302;#Mate;6.794051/51.228962;Am Wehrhahn 77;hairdresser;;;
2084964339;Stylomoden;6.895511/51.142515;None None;clothes;;;
319219543;None;6.840915/51.214828;None None;vacant;;;
1255395306;None;6.793745/51.228882;Am Wehrhahn 71;florist;;;
1600355839;Oehme;6.786408/51.252194;None None;bakery;;;
1600356430;None;6.786516/51.252053;None None;kiosk;;;
2084964340;Frisˆrsalon Alanya;6.896700/51.142664;None None;hairdresser;;;
2084964341;Polnische Spezialit‰ten Lukullus;6.895773/51.143151;None None;deli;;;
319219552;TEDi;6.835485/51.203198;Ellerbittweg 11;variety_store;;;
1255395322;None;6.792549/51.228568;Am Wehrhahn 51;hairdresser;;;
1601090647;Boes;6.798996/51.237926;Rethelstraﬂe 132;tobacco;;;
1255490458;None;6.793909/51.228920;Am Wehrhahn 75;mobile_phone;;;
2084964342;Post-Shop;6.895288/51.142565;None None;stationery;;;
331089510;Kiosk;6.846850/51.230061;None None;kiosk;;;
2084964343;None;6.896662/51.143060;None None;greengrocer;;;
1255490459;None;6.792885/51.228653;Am Wehrhahn 57;hairdresser;;;
1601090694;Carl Salm;6.799437/51.238231;Rethelstraﬂe 140;funeral_directors;;;
331089512;nah&frisch;6.849576/51.231321;None None;supermarket;;;
2084964344;Garather Reiseb¸ro;6.896599/51.142632;None None;travel_agency;;;
2084964345;Schuh- und Schl¸sseldienst;6.896837/51.142893;None None;shoes;;;
331094485;Lo Studio Milano;6.851365/51.238000;Benderstraﬂe 86;hairdresser;;;
1261115832;None;6.793131/51.230851;None None;car_repair;;;
1601090737;Hair Experts;6.799090/51.238001;Rethelstraﬂe 134;hairdresser;;;
1263966252;None;6.789805/51.231880;None None;car_repair;;;
2084964346;Zwillings Stoffe;6.895662/51.142072;None None;fabric;;;
1601090760;Apollo-Optik;6.799505/51.238274;Rethelstraﬂe 142;optician;;;
1263966257;None;6.791122/51.232842;None None;kiosk;;;
331094487;Rewe;6.853319/51.237448;None None;supermarket;;;
332038494;Phˆnix Apotheke;6.849408/51.238510;None None;kiosk;;;
2093361909;Fromagerie;6.763236/51.211880;None None;deli;;;
1601090769;Geers Hˆrakustik;6.798736/51.237746;Ahnfeldstraﬂe 1;hearing_aids;;;
1263966258;None;6.789780/51.232319;None None;car_repair;;;
1601090802;Giessen Optik;6.800033/51.238546;Rethelstraﬂe 150;optician;;;
332589790;Emmas Enkel;6.822646/51.237464;Schl¸terstraﬂe 3b;supermarket;;;
1268042102;Captain's Barber Shop;6.766717/51.214844;None None;hairdresser;;;
2106930298;Confiserie Heinemann;6.755847/51.231360;Luegallee 47;confectionery;;;
1268162471;Blumen am Pr‰sidium;6.766274/51.214411;Lorettostraﬂe 15;florist;;;
1601090807;mooqui Marbles;6.799572/51.238329;Rethelstraﬂe 144;hairdresser;;;
336309092;Atelco;6.792682/51.222967;Karlstraﬂe 104;computer;;;
2106930299;Lotalla;6.751126/51.231360;None None;clothes;;;
1601090816;H. Wenig;6.800781/51.238612;Rethelstraﬂe 160;stationery;;;
1271521247;Optik Kilian;6.896052/51.143218;Peter-Behrens-Straﬂe 111;optician;;;
2106930300;Rheinische Backkultur Terbuyken;6.751272/51.231362;None None;bakery;;;
1601090874;Braun Mode;6.799374/51.238197;Rethelstraﬂe 140;clothes;;;
336510891;Sonja's Haarstudio;6.904705/51.141506;None None;hairdresser;;;
1272925244;None;6.836298/51.197361;Karlsruher Straﬂe 26;dry_cleaning;;;
336510894;Pass;6.904454/51.141591;None None;bakery;;;
1281278799;None;6.784403/51.285296;None None;kiosk;;;
1601091036;B‰cker Sch¸ren;6.799616/51.238363;Rethelstraﬂe 144;bakery;;;
2106930302;Telekom;6.750972/51.231355;None None;mobile_phone;;;
2116368573;Fahrradwerkstatt;6.861611/51.187820;None None;bicycle;;;
337847799;Netto;6.791286/51.275518;None None;supermarket;;;
339422457;Kantinchen;6.747357/51.231509;None None;kiosk;;;
2122655861;Buchhandlung Gossens;6.749174/51.231341;Luegallee 109;books;;;
1281300119;o2 Shop;6.784610/51.285229;None None;mobile_phone;;;
1291963292;Horsthemke;6.746016/51.318940;None None;bakery;;;
1601091049;Panteha;6.799051/51.237963;Rethelstraﬂe 132;dry_cleaning;;;
1601091061;Goldschmiedeatelier Katzler;6.798820/51.237806;Ahnfeldstraﬂe 1;jewelry;;;
339422468;Matzner;6.748199/51.231320;Belsenplatz 113;butcher;;;
1296362508;None;6.874322/51.181478;None None;yes;;;
2122655862;Fielmann;6.749361/51.231344;None None;optician;;;
2122672203;Parf¸merie Becker;6.749990/51.231347;None None;beauty;;;
1601091073;Konditorei Heinemann;6.800482/51.238319;Rethelstraﬂe 153;confectionery;;;
